"Region","Risk_Type","Year","horizon","Risk_Score","future_shocks","past_shocks","future_window_years","past_window_years"
"LMC","Tech",2010,3,3.254899399,2.59915206676973,2.889792074236,4,4
"LMC","Tech",2010,4,3.254899399,2.50448646433786,3.13559048055032,5,5
"LMC","Tech",2010,5,3.254899399,2.42476806228997,3.39356808717752,6,6
"LMC","Tech",2011,1,2.942,2.69049606911627,2.889792074236,2,2
"LMC","Tech",2011,2,2.942,2.59084806655641,2.80121607196056,3,3
"LMC","Tech",2011,3,2.942,2.4745920635699,2.84827207316939,4,4
"LMC","Tech",2011,4,2.942,2.38490886126603,2.94293767560125,5,5
"LMC","Tech",2011,5,2.942,2.35280006044118,3.13891208063565,6,6
"LMC","Tech",2012,1,3.172906212,2.30851205930347,2.69049606911627,2,2
"LMC","Tech",2012,2,3.172906212,2.24761605773911,2.66835206854741,3,3
"LMC","Tech",2012,3,3.172906212,2.19225605631696,2.65728006826298,4,4
"LMC","Tech",2012,4,3.172906212,2.19225605631696,2.72371206996956,5,5
"LMC","Tech",2012,5,3.172906212,2.24208005759689,2.82336007252942,6,6
"LMC","Tech",2013,1,3.21,2.25868805802354,2.30851205930347,2,2
"LMC","Tech",2013,2,3.21,2.18118405603253,2.59084806655641,3,3
"LMC","Tech",2013,3,3.21,2.18395205610364,2.59915206676973,4,4
"LMC","Tech",2013,4,3.21,2.24540165768222,2.60413446689772,5,5
"LMC","Tech",2013,5,3.21,2.15350405532146,2.66835206854741,6,6
"LMC","Tech",2014,1,3.035734227,2.07600005333046,2.25868805802354,2,2
"LMC","Tech",2014,2,3.035734227,2.11475205432596,2.24761605773911,3,3
"LMC","Tech",2014,3,3.035734227,2.20886405674361,2.4745920635699,4,4
"LMC","Tech",2014,4,3.035734227,2.10589445409842,2.50448646433786,5,5
"LMC","Tech",2014,5,3.035734227,2.09814405389931,2.52441606484983,6,6
"LMC","Tech",2015,1,3.363143631,2.10921605418374,2.07600005333046,2,2
"LMC","Tech",2015,2,3.363143631,2.23654405745468,2.18118405603253,3,3
"LMC","Tech",2015,3,3.363143631,2.10091205397042,2.19225605631696,4,4
"LMC","Tech",2015,4,3.363143631,2.0926080537571,2.38490886126603,5,5
"LMC","Tech",2015,5,3.363143631,1.97081605062838,2.42476806228997,6,6
"LMC","Tech",2016,1,3.359953704,2.34172806015675,2.10921605418374,2,2
"LMC","Tech",2016,2,3.359953704,2.12582405461039,2.11475205432596,3,3
"LMC","Tech",2016,3,3.359953704,2.10921605418374,2.18395205610364,4,4
"LMC","Tech",2016,4,3.359953704,1.95974405034395,2.19225605631696,5,5
"LMC","Tech",2016,5,3.359953704,1.97635205077059,2.35280006044118,6,6
"LMC","Tech",2017,1,3.45826137,2.0926080537571,2.34172806015675,2,2
"LMC","Tech",2017,2,3.45826137,2.08153605347267,2.23654405745468,3,3
"LMC","Tech",2017,3,3.45826137,1.9016160488507,2.20886405674361,4,4
"LMC","Tech",2017,4,3.45826137,1.93317124966132,2.24540165768222,5,5
"LMC","Tech",2017,5,3.45826137,2.02064005190831,2.24208005759689,6,6
"LMC","Tech",2018,1,3.438842975,1.87670404821073,2.0926080537571,2,2
"LMC","Tech",2018,2,3.438842975,1.70508804380208,2.12582405461039,3,3
"LMC","Tech",2018,3,3.438842975,1.79366404607751,2.10091205397042,4,4
"LMC","Tech",2018,4,3.438842975,1.92652804949066,2.10589445409842,5,5
"LMC","Tech",2018,5,3.438842975,1.95420805020174,2.15350405532146,6,6
"LMC","Tech",2019,1,3.456839309,1.7106240439443,1.87670404821073,2,2
"LMC","Tech",2019,2,3.456839309,1.8268800469308,2.08153605347267,3,3
"LMC","Tech",2019,3,3.456839309,1.98465605098392,2.10921605418374,4,4
"LMC","Tech",2019,4,3.456839309,2.00624645153855,2.0926080537571,5,5
"LMC","Tech",2019,5,3.456839309,1.85456004764187,2.09814405389931,6,6
"LMC","Tech",2020,1,3.377431907,1.7106240439443,1.7106240439443,2,2
"LMC","Tech",2020,2,3.377431907,1.95974405034395,1.70508804380208,3,3
"LMC","Tech",2020,3,3.377431907,1.99296005119724,1.9016160488507,4,4
"LMC","Tech",2020,4,3.377431907,1.81359364658949,1.95974405034395,5,5
"LMC","Tech",2020,5,3.377431907,1.81359364658949,1.97081605062838,5,6
"LMC","Tech",2021,1,3.334563346,2.25868805802354,1.7106240439443,2,2
"LMC","Tech",2021,2,3.334563346,2.20332805660139,1.8268800469308,3,3
"LMC","Tech",2021,3,3.334563346,1.92652804949066,1.79366404607751,4,4
"LMC","Tech",2021,4,3.334563346,1.92652804949066,1.93317124966132,4,5
"LMC","Tech",2021,5,3.334563346,1.92652804949066,1.97635205077059,4,6
"LIC","Geophysical",2006,1,NA,1.50136054449739,1.75158730191362,2,2
"LIC","Geophysical",2006,2,NA,1.3345427062199,1.83499622105237,3,3
"LIC","Geophysical",2006,3,NA,1.37624716578928,1.50136054449739,4,4
"LIC","Geophysical",2006,4,NA,1.4012698415309,1.90172335636336,5,5
"LIC","Geophysical",2006,5,NA,1.25113378708116,1.83499622105237,6,6
"LIC","Geophysical",2007,1,1.494260322,1.25113378708116,1.50136054449739,2,2
"LIC","Geophysical",2007,2,1.494260322,1.3345427062199,1.66817838277488,3,3
"LIC","Geophysical",2007,3,1.494260322,1.37624716578928,1.75158730191362,4,4
"LIC","Geophysical",2007,4,1.494260322,1.20108843559791,1.50136054449739,5,5
"LIC","Geophysical",2007,5,1.494260322,1.16772486794242,1.83499622105237,6,6
"LIC","Geophysical",2008,1,1.609589041,1.25113378708116,1.25113378708116,2,2
"LIC","Geophysical",2008,2,1.609589041,1.3345427062199,1.3345427062199,3,3
"LIC","Geophysical",2008,3,1.609589041,1.12602040837304,1.50136054449739,4,4
"LIC","Geophysical",2008,4,1.609589041,1.10099773263142,1.60145124746388,5,5
"LIC","Geophysical",2008,5,1.609589041,1.00090702966493,1.41795162535865,6,6
"LIC","Geophysical",2009,1,1.699817161,1.50136054449739,1.25113378708116,2,2
"LIC","Geophysical",2009,2,1.699817161,1.16772486794242,1.3345427062199,3,3
"LIC","Geophysical",2009,3,1.699817161,1.12602040837304,1.37624716578928,4,4
"LIC","Geophysical",2009,4,1.699817161,1.00090702966493,1.50136054449739,5,5
"LIC","Geophysical",2009,5,1.699817161,0.83408919138744,1.58476946363614,6,6
"LIC","Geophysical",2010,1,2.027305984,1.00090702966493,1.50136054449739,2,2
"LIC","Geophysical",2010,2,2.027305984,1.00090702966493,1.3345427062199,3,3
"LIC","Geophysical",2010,3,2.027305984,0.875793650956811,1.37624716578928,4,4
"LIC","Geophysical",2010,4,2.027305984,0.700634920765449,1.4012698415309,5,5
"LIC","Geophysical",2010,5,2.027305984,0.917498110526183,1.50136054449739,6,6
"LIC","Geophysical",2011,1,3.445,0.750680272248696,1.00090702966493,2,2
"LIC","Geophysical",2011,2,3.445,0.667271353109952,1.16772486794242,3,3
"LIC","Geophysical",2011,3,3.445,0.500453514832464,1.12602040837304,4,4
"LIC","Geophysical",2011,4,3.445,0.800725623731942,1.20108843559791,5,5
"LIC","Geophysical",2011,5,3.445,0.83408919138744,1.25113378708116,6,6
"LIC","Geophysical",2012,1,2.857594513,0.750680272248696,0.750680272248696,2,2
"LIC","Geophysical",2012,2,2.857594513,0.500453514832464,1.00090702966493,3,3
"LIC","Geophysical",2012,3,2.857594513,0.875793650956811,1.12602040837304,4,4
"LIC","Geophysical",2012,4,2.857594513,0.900816326698435,1.10099773263142,5,5
"LIC","Geophysical",2012,5,2.857594513,0.750680272248696,1.16772486794242,6,6
"LIC","Geophysical",2013,1,3.17,0.250226757416232,0.750680272248696,2,2
"LIC","Geophysical",2013,2,3.17,0.83408919138744,0.667271353109952,3,3
"LIC","Geophysical",2013,3,3.17,0.875793650956811,0.875793650956811,4,4
"LIC","Geophysical",2013,4,3.17,0.700634920765449,1.00090702966493,5,5
"LIC","Geophysical",2013,5,3.17,0.667271353109952,1.00090702966493,6,6
"LIC","Geophysical",2014,1,3.365159129,1.00090702966493,0.250226757416232,2,2
"LIC","Geophysical",2014,2,3.365159129,1.00090702966493,0.500453514832464,3,3
"LIC","Geophysical",2014,3,3.365159129,0.750680272248696,0.500453514832464,4,4
"LIC","Geophysical",2014,4,3.365159129,0.700634920765449,0.700634920765449,5,5
"LIC","Geophysical",2014,5,3.365159129,0.583862433971208,0.83408919138744,6,6
"LIC","Geophysical",2015,1,3.871544715,1.50136054449739,1.00090702966493,2,2
"LIC","Geophysical",2015,2,3.871544715,1.00090702966493,0.83408919138744,3,3
"LIC","Geophysical",2015,3,3.871544715,0.875793650956811,0.875793650956811,4,4
"LIC","Geophysical",2015,4,3.871544715,0.700634920765449,0.800725623731942,5,5
"LIC","Geophysical",2015,5,3.871544715,0.583862433971208,0.917498110526183,6,6
"LIC","Geophysical",2016,1,3.871527778,0.500453514832464,1.50136054449739,2,2
"LIC","Geophysical",2016,2,3.871527778,0.500453514832464,1.00090702966493,3,3
"LIC","Geophysical",2016,3,3.871527778,0.375340136124348,0.875793650956811,4,4
"LIC","Geophysical",2016,4,3.871527778,0.300272108899478,0.900816326698435,5,5
"LIC","Geophysical",2016,5,3.871527778,0.583862433971208,0.83408919138744,6,6
"LIC","Geophysical",2017,1,4.067357513,0.250226757416232,0.500453514832464,2,2
"LIC","Geophysical",2017,2,4.067357513,0.166817838277488,1.00090702966493,3,3
"LIC","Geophysical",2017,3,4.067357513,0.125113378708116,0.750680272248696,4,4
"LIC","Geophysical",2017,4,4.067357513,0.500453514832464,0.700634920765449,5,5
"LIC","Geophysical",2017,5,4.067357513,0.667271353109952,0.750680272248696,6,6
"LIC","Geophysical",2018,1,4.177744288,0.250226757416232,0.250226757416232,2,2
"LIC","Geophysical",2018,2,4.177744288,0.166817838277488,0.500453514832464,3,3
"LIC","Geophysical",2018,3,4.177744288,0.62556689354058,0.875793650956811,4,4
"LIC","Geophysical",2018,4,4.177744288,0.800725623731942,0.700634920765449,5,5
"LIC","Geophysical",2018,5,4.177744288,1.25113378708116,0.667271353109952,6,6
"LIC","Geophysical",2019,1,3.964143426,0,0.250226757416232,2,2
"LIC","Geophysical",2019,2,3.964143426,0.667271353109952,0.166817838277488,3,3
"LIC","Geophysical",2019,3,3.964143426,0.875793650956811,0.375340136124348,4,4
"LIC","Geophysical",2019,4,3.964143426,1.4012698415309,0.700634920765449,5,5
"LIC","Geophysical",2019,5,3.964143426,1.16772486794242,0.583862433971208,6,6
"LIC","Geophysical",2020,1,3.844357977,1.00090702966493,0,2,2
"LIC","Geophysical",2020,2,3.844357977,1.16772486794242,0.166817838277488,3,3
"LIC","Geophysical",2020,3,3.844357977,1.75158730191362,0.125113378708116,4,4
"LIC","Geophysical",2020,4,3.844357977,1.4012698415309,0.300272108899478,5,5
"LIC","Geophysical",2020,5,3.844357977,1.4012698415309,0.583862433971208,5,6
"LIC","Geophysical",2021,1,3.365313653,1.75158730191362,1.00090702966493,2,2
"LIC","Geophysical",2021,2,3.365313653,2.33544973588483,0.667271353109952,3,3
"LIC","Geophysical",2021,3,3.365313653,1.75158730191362,0.62556689354058,4,4
"LIC","Geophysical",2021,4,3.365313653,1.75158730191362,0.500453514832464,4,5
"LIC","Geophysical",2021,5,3.365313653,1.75158730191362,0.583862433971208,4,6
"LIC","Climate",2006,1,2,4.88087590052821,4.57341915088864,2,2
"LIC","Climate",2006,2,2,4.56060845298699,3.66385959987157,3,3
"LIC","Climate",2006,3,2,4.1698821669867,3.68948099567487,4,4
"LIC","Climate",2006,4,2,4.21215747006214,3.64336248322893,5,5
"LIC","Climate",2006,5,2,4.04818053692104,3.56137401665838,6,6
"LIC","Climate",2007,1,2.585169413,4.38125868236391,4.88087590052821,2,2
"LIC","Climate",2007,2,2.585169413,3.92007355790455,4.66309403620018,3,3
"LIC","Climate",2007,3,2.585169413,4.03536983901939,3.9585056516095,4,4
"LIC","Climate",2007,4,2.585169413,3.87395504545861,3.92007355790455,5,5
"LIC","Climate",2007,5,2.585169413,3.86883076629795,3.84320937049466,6,6
"LIC","Climate",2008,1,3.45890411,3.45888843344519,4.38125868236391,2,2
"LIC","Climate",2008,2,3.45890411,3.76634518308476,4.56060845298699,3,3
"LIC","Climate",2008,3,3.45890411,3.63183285511745,4.47733891662627,4,4
"LIC","Climate",2008,4,3.45890411,3.67410815819289,3.95081923286851,5,5
"LIC","Climate",2008,5,3.45890411,3.45888843344519,3.92007355790455,6,6
"LIC","Climate",2009,1,2.836032389,3.68948099567487,3.45888843344519,2,2
"LIC","Climate",2009,2,2.836032389,3.53575262085508,3.92007355790455,3,3
"LIC","Climate",2009,3,2.836032389,3.61261680826498,4.1698821669867,4,4
"LIC","Climate",2009,4,2.836032389,3.36665140855332,4.18141179509819,5,5
"LIC","Climate",2009,5,2.836032389,3.04894610059243,3.79196657888806,6,6
"LIC","Climate",2010,1,3.492814215,3.80477727678971,3.68948099567487,2,2
"LIC","Climate",2010,2,3.492814215,3.81758797469136,3.76634518308476,3,3
"LIC","Climate",2010,3,3.492814215,3.45888843344519,4.03536983901939,4,4
"LIC","Climate",2010,4,3.492814215,3.05919465891375,4.21215747006214,5,5
"LIC","Climate",2010,5,3.492814215,3.17705307960892,4.21471960964247,6,6
"LIC","Climate",2011,1,3.593,3.53575262085508,3.80477727678971,2,2
"LIC","Climate",2011,2,3.593,3.15143168380562,3.53575262085508,3,3
"LIC","Climate",2011,3,3.593,2.72867865305121,3.63183285511745,4,4
"LIC","Climate",2011,4,3.593,2.93621195905792,3.87395504545861,5,5
"LIC","Climate",2011,5,3.593,2.95927121528089,4.04818053692104,6,6
"LIC","Climate",2012,1,3.400133824,3.11299959010067,3.53575262085508,2,2
"LIC","Climate",2012,2,3.400133824,2.56213958032977,3.81758797469136,3,3
"LIC","Climate",2012,3,3.400133824,2.86319098101852,3.61261680826498,4,4
"LIC","Climate",2012,4,3.400133824,2.90546628409396,3.67410815819289,5,5
"LIC","Climate",2012,5,3.400133824,2.88240702787099,3.86883076629795,6,6
"LIC","Climate",2013,1,3.7,1.92160468524733,3.11299959010067,2,2
"LIC","Climate",2013,2,3.7,2.53651818452647,3.15143168380562,3,3
"LIC","Climate",2013,3,3.7,2.67103051249379,3.45888843344519,4,4
"LIC","Climate",2013,4,3.7,2.69024655934626,3.36665140855332,5,5
"LIC","Climate",2013,5,3.7,2.71586795514956,3.45888843344519,6,6
"LIC","Climate",2014,1,3.934673367,2.61338237193637,1.92160468524733,2,2
"LIC","Climate",2014,2,3.934673367,2.76711074675615,2.56213958032977,3,3
"LIC","Climate",2014,3,3.934673367,2.76711074675615,2.72867865305121,4,4
"LIC","Climate",2014,4,3.934673367,2.78248358423813,3.05919465891375,5,5
"LIC","Climate",2014,5,3.934673367,3.12581028800232,3.04894610059243,6,6
"LIC","Climate",2015,1,4.050406504,3.42045633974024,2.61338237193637,2,2
"LIC","Climate",2015,2,4.050406504,3.20267447541221,2.53651818452647,3,3
"LIC","Climate",2015,3,4.050406504,3.11299959010067,2.86319098101852,4,4
"LIC","Climate",2015,4,4.050406504,3.45888843344519,2.93621195905792,5,5
"LIC","Climate",2015,5,4.050406504,3.68948099567487,3.17705307960892,6,6
"LIC","Climate",2016,1,4.076388889,2.92083912157594,3.42045633974024,2,2
"LIC","Climate",2016,2,4.076388889,2.89521772577264,2.76711074675615,3,3
"LIC","Climate",2016,3,4.076388889,3.3820242460353,2.67103051249379,4,4
"LIC","Climate",2016,4,4.076388889,3.67410815819289,2.90546628409396,5,5
"LIC","Climate",2016,5,4.076388889,3.54856331875673,2.95927121528089,6,6
"LIC","Climate",2017,1,4.257340242,2.8055428404611,2.92083912157594,2,2
"LIC","Climate",2017,2,4.257340242,3.48450982924849,3.20267447541221,3,3
"LIC","Climate",2017,3,4.257340242,3.82399332364218,2.76711074675615,4,4
"LIC","Climate",2017,4,4.257340242,3.64336248322893,2.69024655934626,5,5
"LIC","Climate",2017,5,4.257340242,3.80477727678971,2.88240702787099,6,6
"LIC","Climate",2018,1,4.413748177,3.84320937049466,2.8055428404611,2,2
"LIC","Climate",2018,2,4.413748177,4.17628751593753,2.89521772577264,3,3
"LIC","Climate",2018,3,4.413748177,3.86242541734713,3.11299959010067,4,4
"LIC","Climate",2018,4,4.413748177,4.01231058279642,2.78248358423813,5,5
"LIC","Climate",2018,5,4.413748177,3.80477727678971,2.71586795514956,6,6
"LIC","Climate",2019,1,4.35059761,4.84244380682327,3.84320937049466,2,2
"LIC","Climate",2019,2,4.35059761,4.20190891174082,3.48450982924849,3,3
"LIC","Climate",2019,3,4.35059761,4.30439449495401,3.3820242460353,4,4
"LIC","Climate",2019,4,4.35059761,3.99693774531444,3.45888843344519,5,5
"LIC","Climate",2019,5,4.35059761,3.67667029777322,3.12581028800232,6,6
"LIC","Climate",2020,1,4.256809339,3.8816414641996,4.84244380682327,2,2
"LIC","Climate",2020,2,4.256809339,4.12504472433093,4.17628751593753,3,3
"LIC","Climate",2020,3,4.256809339,3.78556122993724,3.82399332364218,4,4
"LIC","Climate",2020,4,4.256809339,3.44351559596321,3.67410815819289,5,5
"LIC","Climate",2020,5,4.256809339,3.44351559596321,3.68948099567487,5,6
"LIC","Climate",2021,1,4.014760148,3.76634518308476,3.8816414641996,2,2
"LIC","Climate",2021,2,4.014760148,3.43326703764189,4.20190891174082,3,3
"LIC","Climate",2021,3,4.014760148,3.0937835432482,3.86242541734713,4,4
"LIC","Climate",2021,4,4.014760148,3.0937835432482,3.64336248322893,4,5
"LIC","Climate",2021,5,4.014760148,3.0937835432482,3.54856331875673,4,6
"LIC","Diseases",2006,1,2.25,0.980151538773089,1.1583609094591,2,2
"LIC","Diseases",2006,2,2.25,1.21776403302111,1.27716715658312,3,3
"LIC","Diseases",2006,3,2.25,1.42567496548813,1.29201793747362,4,4
"LIC","Diseases",2006,4,2.25,1.39003309135093,1.35439121721372,5,5
"LIC","Diseases",2006,5,2.25,1.27716715658312,1.44052574637863,6,6
"LIC","Diseases",2007,1,2.121088687,1.38112262281662,0.980151538773089,2,2
"LIC","Diseases",2007,2,2.121088687,1.60388433617415,1.1286593476781,3,3
"LIC","Diseases",2007,3,2.121088687,1.51477965083114,1.22518942346636,4,4
"LIC","Diseases",2007,4,2.121088687,1.35439121721372,1.24746559480211,5,5
"LIC","Diseases",2007,5,2.121088687,1.30686871836412,1.30686871836412,6,6
"LIC","Diseases",2008,1,2.726027397,1.87119839220317,1.38112262281662,2,2
"LIC","Diseases",2008,2,2.726027397,1.66328745973615,1.21776403302111,3,3
"LIC","Diseases",2008,3,2.726027397,1.42567496548813,1.26974176613786,4,4
"LIC","Diseases",2008,4,2.726027397,1.35439121721372,1.31874934307652,5,5
"LIC","Diseases",2008,5,2.726027397,1.29201793747362,1.32171949925462,6,6
"LIC","Diseases",2009,1,2.732532323,1.64843667884565,1.87119839220317,2,2
"LIC","Diseases",2009,2,2.732532323,1.33657028014512,1.60388433617415,3,3
"LIC","Diseases",2009,3,2.732532323,1.26974176613786,1.42567496548813,4,4
"LIC","Diseases",2009,4,2.732532323,1.21182372066491,1.42567496548813,5,5
"LIC","Diseases",2009,5,2.732532323,1.18806247124011,1.44052574637863,6,6
"LIC","Diseases",2010,1,3.066958453,0.980151538773089,1.64843667884565,2,2
"LIC","Diseases",2010,2,3.066958453,1.00985310055409,1.66328745973615,3,3
"LIC","Diseases",2010,3,3.066958453,1.00242771010884,1.51477965083114,4,4
"LIC","Diseases",2010,4,3.066958453,1.01579341291029,1.39003309135093,5,5
"LIC","Diseases",2010,5,3.066958453,0.920748415211083,1.39597340370713,6,6
"LIC","Diseases",2011,1,3.187,0.891046853430081,0.980151538773089,2,2
"LIC","Diseases",2011,2,3.187,0.920748415211083,1.33657028014512,3,3
"LIC","Diseases",2011,3,3.187,0.957875367437337,1.42567496548813,4,4
"LIC","Diseases",2011,4,3.187,0.855404979292877,1.35439121721372,5,5
"LIC","Diseases",2011,5,3.187,0.846494510758577,1.27716715658312,6,6
"LIC","Diseases",2012,1,3.150953496,1.02470388144459,0.891046853430081,2,2
"LIC","Diseases",2012,2,3.150953496,1.03955466233509,1.00985310055409,3,3
"LIC","Diseases",2012,3,3.150953496,0.891046853430081,1.26974176613786,4,4
"LIC","Diseases",2012,4,3.150953496,0.873225916361479,1.35439121721372,5,5
"LIC","Diseases",2012,5,3.150953496,0.935599196101585,1.30686871836412,6,6
"LIC","Diseases",2013,1,3.2,1.02470388144459,1.02470388144459,2,2
"LIC","Diseases",2013,2,3.2,0.831643729868075,0.920748415211083,3,3
"LIC","Diseases",2013,3,3.2,0.824218339422825,1.00242771010884,4,4
"LIC","Diseases",2013,4,3.2,0.908867790498682,1.21182372066491,5,5
"LIC","Diseases",2013,5,3.2,0.920748415211083,1.29201793747362,6,6
"LIC","Diseases",2014,1,2.849246231,0.757389825415569,1.02470388144459,2,2
"LIC","Diseases",2014,2,2.849246231,0.77224060630607,1.03955466233509,3,3
"LIC","Diseases",2014,3,2.849246231,0.891046853430081,0.957875367437337,4,4
"LIC","Diseases",2014,4,2.849246231,0.908867790498682,1.01579341291029,5,5
"LIC","Diseases",2014,5,2.849246231,1.0841070050066,1.18806247124011,6,6
"LIC","Diseases",2015,1,3.331707317,0.623732797401056,0.757389825415569,2,2
"LIC","Diseases",2015,2,3.331707317,0.831643729868075,0.831643729868075,3,3
"LIC","Diseases",2015,3,3.331707317,0.868770682094329,0.891046853430081,4,4
"LIC","Diseases",2015,4,3.331707317,1.0870771611847,0.855404979292877,5,5
"LIC","Diseases",2015,5,3.331707317,1.52963043172164,0.920748415211083,6,6
"LIC","Diseases",2016,1,3.100694444,1.02470388144459,0.623732797401056,2,2
"LIC","Diseases",2016,2,3.100694444,1.00985310055409,0.77224060630607,3,3
"LIC","Diseases",2016,3,3.100694444,1.24746559480211,0.824218339422825,4,4
"LIC","Diseases",2016,4,3.100694444,1.74645183272296,0.873225916361479,5,5
"LIC","Diseases",2016,5,3.100694444,2.2276171335752,0.846494510758577,6,6
"LIC","Diseases",2017,1,3.214162349,1.1138085667876,1.02470388144459,2,2
"LIC","Diseases",2017,2,3.214162349,1.39597340370713,0.831643729868075,3,3
"LIC","Diseases",2017,3,3.214162349,1.98257924888193,0.891046853430081,4,4
"LIC","Diseases",2017,4,3.214162349,2.51275212667283,0.908867790498682,5,5
"LIC","Diseases",2017,5,3.214162349,2.56918509405673,0.935599196101585,6,6
"LIC","Diseases",2018,1,3.035741371,1.47022730815963,1.1138085667876,2,2
"LIC","Diseases",2018,2,3.035741371,2.2276171335752,1.00985310055409,3,3
"LIC","Diseases",2018,3,3.035741371,2.82907375964051,0.868770682094329,4,4
"LIC","Diseases",2018,4,3.035741371,2.83352899390766,0.908867790498682,5,5
"LIC","Diseases",2018,5,3.035741371,2.83352899390766,0.920748415211083,5,6
"LIC","Diseases",2019,1,3.067729084,2.85134993097626,1.47022730815963,2,2
"LIC","Diseases",2019,2,3.067729084,3.44538116659631,1.39597340370713,3,3
"LIC","Diseases",2019,3,3.067729084,3.2968733576913,1.24746559480211,4,4
"LIC","Diseases",2019,4,3.067729084,3.2968733576913,1.0870771611847,4,5
"LIC","Diseases",2019,5,3.067729084,3.2968733576913,1.0841070050066,4,6
"LIC","Diseases",2020,1,2.848249027,4.18792021112138,2.85134993097626,2,2
"LIC","Diseases",2020,2,2.848249027,3.74239678440634,2.2276171335752,3,3
"LIC","Diseases",2020,3,2.848249027,3.74239678440634,1.98257924888193,3,4
"LIC","Diseases",2020,4,2.848249027,3.74239678440634,1.74645183272296,3,5
"LIC","Diseases",2020,5,2.848249027,3.74239678440634,1.52963043172164,3,6
"LIC","Diseases",2021,1,3.793357934,3.74239678440634,4.18792021112138,2,2
"LIC","Diseases",2021,2,3.793357934,3.74239678440634,3.44538116659631,2,3
"LIC","Diseases",2021,3,3.793357934,3.74239678440634,2.82907375964051,2,4
"LIC","Diseases",2021,4,3.793357934,3.74239678440634,2.51275212667283,2,5
"LIC","Diseases",2021,5,3.793357934,3.74239678440634,2.2276171335752,2,6
"LIC","Food",2006,1,2.5,0,0.362983135636846,2,2
"LIC","Food",2006,2,2.5,0.483977514182461,0.24198875709123,3,3
"LIC","Food",2006,3,2.5,0.544474703455269,0.181491567818423,4,4
"LIC","Food",2006,4,2.5,0.580773017018953,0.290386508509477,5,5
"LIC","Food",2006,5,2.5,0.725966271273692,0.483977514182461,6,6
"LIC","Food",2007,1,3.322440289,0.725966271273692,0,2,2
"LIC","Food",2007,2,3.322440289,0.725966271273692,0.24198875709123,3,3
"LIC","Food",2007,3,3.322440289,0.725966271273692,0.181491567818423,4,4
"LIC","Food",2007,4,3.322440289,0.87115952552843,0.145193254254738,5,5
"LIC","Food",2007,5,3.322440289,0.967955028364922,0.24198875709123,6,6
"LIC","Food",2008,1,3.410958904,1.08894940691054,0.725966271273692,2,2
"LIC","Food",2008,2,3.410958904,0.967955028364922,0.483977514182461,3,3
"LIC","Food",2008,3,3.410958904,1.08894940691054,0.544474703455269,4,4
"LIC","Food",2008,4,3.410958904,1.16154603403791,0.435579762764215,5,5
"LIC","Food",2008,5,3.410958904,1.572926921093,0.362983135636846,6,6
"LIC","Food",2009,1,2.725702471,0.725966271273692,1.08894940691054,2,2
"LIC","Food",2009,2,2.725702471,0.967955028364922,0.725966271273692,3,3
"LIC","Food",2009,3,2.725702471,1.08894940691054,0.544474703455269,4,4
"LIC","Food",2009,4,2.725702471,1.59712579680212,0.580773017018953,5,5
"LIC","Food",2009,5,2.725702471,1.59712579680212,0.483977514182461,5,6
"LIC","Food",2010,1,3.103475307,1.08894940691054,0.725966271273692,2,2
"LIC","Food",2010,2,3.103475307,1.20994378545615,0.967955028364922,3,3
"LIC","Food",2010,3,3.103475307,1.81491567818423,0.725966271273692,4,4
"LIC","Food",2010,4,3.103475307,1.81491567818423,0.580773017018953,4,5
"LIC","Food",2010,5,3.103475307,1.81491567818423,0.604971892728076,4,6
"LIC","Food",2011,1,3.432,1.45193254254738,1.08894940691054,2,2
"LIC","Food",2011,2,3.432,2.17789881382107,0.967955028364922,3,3
"LIC","Food",2011,3,3.432,2.17789881382107,1.08894940691054,3,4
"LIC","Food",2011,4,3.432,2.17789881382107,0.87115952552843,3,5
"LIC","Food",2011,5,3.432,2.17789881382107,0.725966271273692,3,6
"LIC","Food",2012,1,3.642355303,2.54088194945792,1.45193254254738,2,2
"LIC","Food",2012,2,3.642355303,2.54088194945792,1.20994378545615,2,3
"LIC","Food",2012,3,3.642355303,2.54088194945792,1.08894940691054,2,4
"LIC","Food",2012,4,3.642355303,2.54088194945792,1.16154603403791,2,5
"LIC","Food",2012,5,3.642355303,2.54088194945792,0.967955028364922,2,6
"LIC","Food",2013,1,3.70125,3.62983135636846,2.54088194945792,1,2
"LIC","Food",2013,2,3.70125,3.62983135636846,2.17789881382107,1,3
"LIC","Food",2013,3,3.70125,3.62983135636846,1.81491567818423,1,4
"LIC","Food",2013,4,3.70125,3.62983135636846,1.59712579680212,1,5
"LIC","Food",2013,5,3.70125,3.62983135636846,1.572926921093,1,6
"LIC","Food",2014,1,3.197654941,NA,3.62983135636846,0,1
"LIC","Food",2014,2,3.197654941,NA,2.54088194945792,0,2
"LIC","Food",2014,3,3.197654941,NA,2.17789881382107,0,3
"LIC","Food",2014,4,3.197654941,NA,1.81491567818423,0,4
"LIC","Food",2014,5,3.197654941,NA,1.59712579680212,0,5
"LIC","Food",2015,1,3.513821138,NA,NA,0,0
"LIC","Food",2015,2,3.513821138,NA,3.62983135636846,0,1
"LIC","Food",2015,3,3.513821138,NA,2.54088194945792,0,2
"LIC","Food",2015,4,3.513821138,NA,2.17789881382107,0,3
"LIC","Food",2015,5,3.513821138,NA,1.81491567818423,0,4
"LIC","Food",2016,1,3.511574074,NA,NA,0,0
"LIC","Food",2016,2,3.511574074,NA,NA,0,0
