"Region","Risk_Type","center_year","start_year","end_year","best_horizon","rolling_predictive_capacity","rolling_predictive_capacity_se","rolling_predictive_capacity_p","rolling_past_at_best_horizon","rolling_past_at_best_horizon_se","rolling_past_at_best_horizon_p","rolling_anticipatory_skill","n_future","n_past"
"LIC","Geophysical",2014,2011,2017,1,0.0340313168212236,0.455348737021031,0.943322107704475,0.239995827062792,0.397886609279975,0.572704796640191,-0.205964510241568,7,7
"LIC","Geophysical",2015,2012,2018,5,0.160751557745739,0.202749387697963,0.463803277331552,-0.296564504984912,0.067907674330914,0.0072412737950105,0.457316062730652,7,7
"LIC","Geophysical",2016,2013,2019,5,0.407456487318321,0.299253873517533,0.231473477538272,-0.274722174915494,0.120022076262649,0.0707438485726919,0.682178662233816,7,7
"LIC","Geophysical",2017,2014,2020,5,0.588291880827509,0.577357970111465,0.354975563972725,-0.196227774166948,0.210546699191906,0.394120573954584,0.784519654994457,7,7
"LIC","Geophysical",2018,2015,2021,5,-0.925741130498495,0.677013868663586,0.229765669005778,0.128191207924287,0.227526321147127,0.597482743337967,-1.05393233842278,7,7
"LIC","Geophysical",2019,2016,2022,5,-0.938126801922135,0.634140645865685,0.213133956555465,0.133727577155942,0.174848460897977,0.487008958095377,-1.07185437907808,6,6
"LIC","Geophysical",2020,2017,2023,5,-0.955505412463993,0.465821773454363,0.132607877665091,0.138920335482416,0.110735753535684,0.298496121490399,-1.09442574794641,5,5
"LIC","Geophysical",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Climate",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Climate",2007,2004,2010,3,-0.440681832730054,0.117027573482218,0.0327636737486696,0.367153724851083,0.160815736475791,0.106633513069242,-0.807835557581137,5,5
"LIC","Climate",2008,2005,2011,5,-0.563100645353301,0.215101660232665,0.0589331066037458,0.315369216786873,0.0802349072312057,0.0170947549381795,-0.878469862140174,6,6
"LIC","Climate",2009,2006,2012,5,-0.614333626599035,0.205015904942617,0.030219981174789,0.290114769768999,0.0813756956685211,0.0161266805335334,-0.904448396368034,7,7
"LIC","Climate",2010,2007,2013,5,-0.640270825353276,0.30658977502637,0.091088994450807,0.0169435158054772,0.250685175572361,0.948732493721282,-0.657214341158753,7,7
"LIC","Climate",2011,2008,2014,5,-0.0614846001247517,0.311522393696185,0.851312056589491,-0.557298530627411,0.454059154134687,0.274313956780638,0.495813930502659,7,7
"LIC","Climate",2012,2009,2015,5,0.322788784850905,0.31394415917687,0.351013355056281,-0.677902477543485,0.390459010290939,0.143049686560385,1.00069126239439,7,7
"LIC","Climate",2013,2010,2016,5,0.953958807447969,0.390748393796285,0.05855535106079,-1.68742467658044,0.345620899785486,0.00454388989199446,2.64138348402841,7,7
"LIC","Climate",2014,2011,2017,5,1.24628012185444,0.299268164118267,0.00878632740225047,-1.38439900995089,0.266377355088898,0.00347532147705865,2.63067913180533,7,7
"LIC","Climate",2015,2012,2018,2,1.50227107048162,0.380974050997073,0.0109244199944505,-0.777742638757429,0.474264823568399,0.161952393369477,2.28001370923905,7,7
"LIC","Climate",2016,2013,2019,1,3.07900522652126,0.982933696982241,0.0258853475772443,0.757880379595491,1.03815632307997,0.498127052940557,2.32112484692577,7,7
"LIC","Climate",2017,2014,2020,2,3.29779086319926,0.601979005129378,0.002762696161548,1.91130064119678,1.24293124520846,0.184723387675374,1.38649022200248,7,7
"LIC","Climate",2018,2015,2021,2,2.81721571908089,0.813868910835103,0.0180130165652512,-0.0135631183881585,1.90071206454543,0.99458245345199,2.83077883746905,7,7
"LIC","Climate",2019,2016,2022,2,2.79733448400837,1.00749591642476,0.0499960708303192,-1.18618418636386,1.91785867534335,0.569730410350153,3.98351867037223,6,6
"LIC","Climate",2020,2017,2023,3,2.48153564189787,0.82521458013699,0.0573420200109534,-1.72720935325957,1.47673647937069,0.326629119284133,4.20874499515745,5,5
"LIC","Climate",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Diseases",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Diseases",2007,2004,2010,1,0.0821210557216566,0.590415856002974,0.898191109099181,0.769333350524859,0.300264670321172,0.0830559985988177,-0.687212294803202,5,5
"LIC","Diseases",2008,2005,2011,1,-0.213752591342949,0.464422307262381,0.669241320761299,0.270585976837641,0.407704780089641,0.543192293641617,-0.48433856818059,6,6
"LIC","Diseases",2009,2006,2012,1,-0.274956559679817,0.382566609159978,0.504492051204984,0.060378978657815,0.390365657457057,0.883128946414128,-0.335335538337632,7,7
"LIC","Diseases",2010,2007,2013,5,-0.444522272266919,0.101761201645345,0.0072336844803889,-0.0214672700275594,0.0679345768865942,0.764768325522151,-0.42305500223936,7,7
"LIC","Diseases",2011,2008,2014,5,-0.740273703937956,0.104358914558148,0.000862369280520817,-0.0870287048925443,0.168518491487235,0.627571690427244,-0.653244999045412,7,7
"LIC","Diseases",2012,2009,2015,5,0.0806104772486857,0.500335243419744,0.878311992446117,-0.463481642675514,0.295737012643258,0.17784915121823,0.5440921199242,7,7
"LIC","Diseases",2013,2010,2016,5,0.312347769836761,1.51039286781506,0.844324656935897,-0.319677422481064,0.612872625330364,0.624217747545833,0.632025192317826,7,7
"LIC","Diseases",2014,2011,2017,5,0.811458714099983,2.05202388673581,0.708824138628164,-0.303300535754621,0.585311649002949,0.626433991336156,1.1147592498546,7,7
"LIC","Diseases",2015,2012,2018,5,0.138577170237833,2.35035580130657,0.955267813151641,-0.238421922520044,0.561237869870956,0.688632855348571,0.376999092757877,7,7
"LIC","Diseases",2016,2013,2019,5,-0.167917163287689,2.62594856014009,0.95149150907329,-0.307350898415897,0.456548545386528,0.530673443566988,0.139433735128207,7,7
"LIC","Diseases",2017,2014,2020,5,-1.21575274982546,2.30662619028243,0.620684375228593,-0.997623519557142,0.397336737343106,0.0537769907316972,-0.218129230268319,7,7
"LIC","Diseases",2018,2015,2021,1,0.260958239674579,2.11719101366731,0.906705069947344,2.13855460784386,1.69930958718346,0.263781042139136,-1.87759636816928,7,7
"LIC","Diseases",2019,2016,2022,1,0.718644571021362,2.10483367733519,0.749964934485384,2.50488422631149,1.69086329337075,0.212616623585852,-1.78623965529013,6,6
"LIC","Diseases",2020,2017,2023,1,0.487476667377092,2.15169773504899,0.835329443649724,2.31831479877202,1.72614049298554,0.27182044116048,-1.83083813139493,5,5
"LIC","Diseases",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2007,2004,2010,1,0.904108143849713,0.401157075642135,0.109557130532874,-0.235303586008853,0.597624673658099,0.72009498904868,1.13941172985857,5,5
"LIC","Food",2008,2005,2011,1,1.06470878512126,0.352106344768104,0.0390162521050726,0.0458150185406846,0.545651591915448,0.937119418288988,1.01889376658058,6,6
"LIC","Food",2009,2006,2012,1,1.5795257380556,0.471165105077426,0.0202759437323952,0.402611507551028,0.497135045730328,0.454818433936503,1.17691423050457,7,7
"LIC","Food",2010,2007,2013,1,2.45419612233147,0.954898148496503,0.0500284571837844,1.06683235089224,0.935749760790792,0.305902835562949,1.38736377143923,7,7
"LIC","Food",2011,2008,2014,1,2.43695023730519,0.906924983743869,0.0548258138572025,0.611758234825689,1.41117909832488,0.682710950981276,1.8251920024795,6,7
"LIC","Food",2012,2009,2015,1,2.55229501690145,0.817678268980233,0.0524147516791549,0.765734675093263,1.46299751486794,0.628352068187378,1.78656034180819,5,6
"LIC","Food",2013,2010,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2014,2011,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2015,2012,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2016,2013,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2017,2014,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2018,2015,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Economic",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Economic",2007,2004,2010,5,-0.170941467339211,0.069009317027985,0.0895012038514441,-0.446889646066427,0.0365981660470618,0.00118266063929296,0.275948178727216,5,5
"LIC","Economic",2008,2005,2011,5,-0.171319916733601,0.0597533152166894,0.0456007944510162,-0.423079219045024,0.20802586064566,0.111730887362869,0.251759302311423,6,6
"LIC","Economic",2009,2006,2012,5,-0.169781376054493,0.0536931877873439,0.025036982685313,-0.461849888765853,0.259777631613996,0.13556697756989,0.29206851271136,7,7
"LIC","Economic",2010,2007,2013,5,-0.0995096653164484,0.0425923644255355,0.0666841949688102,-0.306700086150634,0.369051496449386,0.443806792418928,0.207190420834185,7,7
"LIC","Economic",2011,2008,2014,1,-0.0445889349889125,0.240186118133521,0.86002065466663,0.170902469821719,0.244437186415128,0.515626721455759,-0.215491404810632,7,7
"LIC","Economic",2012,2009,2015,1,-0.0547099894425657,0.346220483600243,0.880624180835276,0.24668802243374,0.223941818005435,0.320828418085192,-0.301398011876305,7,7
"LIC","Economic",2013,2010,2016,5,-0.0560400207925556,0.083368631624419,0.531264603447199,0.420057555296499,0.188673615752035,0.0765130448518477,-0.476097576089055,7,7
"LIC","Economic",2014,2011,2017,5,-0.446583396395477,0.519120630993155,0.428952039589093,-0.213650791199548,0.437639677235514,0.646071102863973,-0.232932605195929,7,7
"LIC","Economic",2015,2012,2018,5,0.277867444308216,0.91134620301867,0.772727420078721,0.309999005768721,0.236750103078007,0.247339648778195,-0.0321315614605043,7,7
"LIC","Economic",2016,2013,2019,1,0.919632503730496,1.89093881407691,0.647294705829899,1.91855655794269,1.24257468193754,0.183237044795338,-0.998924054212189,7,7
"LIC","Economic",2017,2014,2020,1,1.38621904911542,2.23748023398762,0.569103509840719,3.57070558849316,1.11542831532807,0.0239631123001424,-2.18448653937774,6,7
"LIC","Economic",2018,2015,2021,1,5.51100793020206,2.42841497911043,0.107986338430122,5.23608518506325,0.876220508602326,0.00394054885640997,0.274922745138809,5,6
"LIC","Economic",2019,2016,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Economic",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Economic",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","GeoConflict",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","GeoConflict",2007,2004,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","GeoConflict",2008,2005,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","GeoConflict",2009,2006,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","GeoConflict",2010,2007,2013,3,3.47982705052201,1.33346193101645,0.0797111907976113,1.19587911247815,0.578867199205735,0.130755054660675,2.28394793804387,5,5
"LIC","GeoConflict",2011,2008,2014,5,-0.731460058400115,1.50757918307844,0.660767385346931,-0.651153895605539,0.588709547245305,0.349424644959992,-0.0803061627945753,5,5
"LIC","GeoConflict",2012,2009,2015,2,0.428222022688458,0.742462222564167,0.604533234667491,0.769187564446174,0.736210332707351,0.372892000736114,-0.340965541757715,5,5
"LIC","GeoConflict",2013,2010,2016,2,0.499975669418044,0.598625993973454,0.450584620783371,1.03341339624765,0.665976694975172,0.195675466262038,-0.533437726829608,6,6
"LIC","GeoConflict",2014,2011,2017,2,0.620478553560412,0.573744612274811,0.328872728790321,1.21530711900256,0.682817079287023,0.135222282430834,-0.594828565442145,7,7
"LIC","GeoConflict",2015,2012,2018,5,0.208841850994207,0.38210510353747,0.608179361809853,0.4725665776984,0.678757327043585,0.517318205009318,-0.263724726704194,7,7
"LIC","GeoConflict",2016,2013,2019,5,0.0201566018123826,0.315656144605142,0.9515590170859,0.0882495635733204,0.663305895632975,0.899346501808114,-0.0680929617609378,7,7
"LIC","GeoConflict",2017,2014,2020,5,-0.124228118976163,0.244669514830728,0.633234969381395,-0.24969023997281,0.565325471787626,0.677171835939537,0.125462120996647,7,7
"LIC","GeoConflict",2018,2015,2021,5,-0.413142420453746,0.0672423448622608,0.00165971186675246,-0.90985085183966,0.122680808000538,0.000701863091562412,0.496708431385914,7,7
"LIC","GeoConflict",2019,2016,2022,5,-0.404355075216071,0.0937913765518684,0.0125339764509951,-0.841172948525223,0.161852994382261,0.00652894075434245,0.436817873309152,6,6
"LIC","GeoConflict",2020,2017,2023,5,-0.274433515874186,0.0485020588854736,0.0109304848341527,-0.661613819519989,0.154657799357632,0.0234593813271186,0.387180303645803,5,5
"LIC","GeoConflict",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Terror",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Terror",2007,2004,2010,1,-0.0619502937461168,0.0995503011175534,0.577836636485159,-0.0989393758327816,0.130167135599482,0.502474547169975,0.0369890820866648,5,5
"LIC","Terror",2008,2005,2011,3,0.193467088857177,0.372043717425915,0.630508443086335,0.00185713230159117,0.118458772800235,0.988242509377594,0.191609956555586,6,6
"LIC","Terror",2009,2006,2012,3,0.545420975559986,0.392763671058633,0.223613573289159,0.130731700877057,0.134128261202387,0.374484726081448,0.414689274682929,7,7
"LIC","Terror",2010,2007,2013,2,0.73325538255492,0.383019386688115,0.113741374771587,0.262976216372624,0.192058376135115,0.229221010673953,0.470279166182296,7,7
"LIC","Terror",2011,2008,2014,2,0.899816146621288,0.450999352684864,0.10257150947107,0.348111782591478,0.359468766491075,0.377318520442609,0.551704364029811,7,7
"LIC","Terror",2012,2009,2015,1,0.924247554000814,0.449555052924663,0.0949252415724081,0.676220729864327,0.488380276184023,0.22477360770733,0.248026824136487,7,7
"LIC","Terror",2013,2010,2016,1,0.863858338754935,0.577671604458461,0.19504895101521,0.721192295914379,0.703645922223657,0.352397646025862,0.142666042840556,7,7
"LIC","Terror",2014,2011,2017,3,0.0559844811820347,0.466601831146047,0.909168358229123,0.811511320738985,1.09825961031997,0.493168504660992,-0.755526839556951,7,7
"LIC","Terror",2015,2012,2018,4,-0.0457785212127448,0.140826853793472,0.758289644008566,0.79533941443321,0.938932579448222,0.435615707819043,-0.841117935645955,7,7
"LIC","Terror",2016,2013,2019,4,-0.150960890279927,0.0927912560548978,0.164689656137926,0.224971716926476,0.716948236735856,0.766349072501831,-0.375932607206403,7,7
"LIC","Terror",2017,2014,2020,5,-0.223378146264574,0.0814182054618461,0.0406183687821896,-0.014217856985567,0.470884660381136,0.9770805456173,-0.209160289279007,7,7
"LIC","Terror",2018,2015,2021,5,-0.284542680698649,0.0473517197534483,0.00386095525028359,-0.378834733277048,0.302643988875924,0.266029047227059,0.0942920525783992,6,7
"LIC","Terror",2019,2016,2022,4,-0.281400676860462,0.0534834450156945,0.013377460848052,-0.0843941280020373,0.0915790374781923,0.408917961722659,-0.197006548858425,5,6
"LIC","Terror",2020,2017,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Terror",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Tech",2006,2003,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIC","Tech",2007,2004,2010,4,0.065230548935719,0.163338596268788,0.71636068565746,-0.0845206326931461,0.103766631907179,0.474991890936128,0.149751181628865,5,5
"LIC","Tech",2008,2005,2011,4,0.074599640649786,0.200451629032234,0.72865311430373,-0.080930172425414,0.105035317518732,0.483985269737791,0.1555298130752,6,6
"LIC","Tech",2009,2006,2012,4,0.0286280860319545,0.275192143721206,0.921189957949388,-0.100731004984635,0.129941030804968,0.473267997837354,0.12935909101659,7,7
"LIC","Tech",2010,2007,2013,4,0.324043890640772,0.380105169118621,0.432858463522256,0.0189973400343105,0.227028744284484,0.936559264501612,0.305046550606462,7,7
"LIC","Tech",2011,2008,2014,4,-0.100255085683869,0.485520517792618,0.844553431850363,-0.225089386449566,0.353282720858122,0.552061644916747,0.124834300765696,7,7
"LIC","Tech",2012,2009,2015,4,-0.584433790564374,0.324223936415763,0.131323707987911,-0.70625002991547,0.303346975384977,0.0673627195998067,0.121816239351097,7,7
"LIC","Tech",2013,2010,2016,4,-0.603107399817313,0.771634584869391,0.469824913491308,-1.77609848201414,0.92163254562985,0.111902275851649,1.17299108219682,7,7
"LIC","Tech",2014,2011,2017,4,-0.660490844383267,0.293498028057614,0.0742387645215913,-2.25757740515715,0.561546760156396,0.0101179456749257,1.59708656077388,7,7
"LIC","Tech",2015,2012,2018,3,0.0786835355454995,0.33403239724228,0.82312082437655,-2.30004343419917,0.619576044277422,0.0138221143241988,2.37872696974466,7,7
"LIC","Tech",2016,2013,2019,3,0.0185246587637968,0.369480112522907,0.961954373525629,-1.733047465303,0.357824624741953,0.00470138888171261,1.75157212406679,7,7
"LIC","Tech",2017,2014,2020,2,-0.00763395740744045,0.932748084860776,0.993786398435398,-0.861911441633986,0.712557685797668,0.280497456610827,0.854277484226545,7,7
"LIC","Tech",2018,2015,2021,1,6.01532673270041,2.46513526189107,0.0586420911535458,2.22825097354917,3.76537758141562,0.579744057701192,3.78707575915125,7,7
"LIC","Tech",2019,2016,2022,1,5.91881296413334,2.88725061752822,0.109692489802802,3.6873555355893,3.70069657538349,0.375451477541336,2.23145742854404,6,6
"LIC","Tech",2020,2017,2023,2,6.44665836739672,1.65375340846189,0.0299569557079587,-1.49571763391336,2.85859119909731,0.636998765497172,7.94237600131008,5,5
"LIC","Tech",2021,2018,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
